Time;Type;Volume;Symbol;Price;Volume;Time;Price;Commission;Swap;Profit
2024.01.31 18:03:08;Buy;0.01;GBPJPY;186.21;0.01;2024.02.05 07:15:41;187.143;;;6.28
2024.01.31 18:03:08;Buy;0.01;GBPJPY;186.209;0.01;2024.02.05 07:15:38;187.135;;;6.24
2024.01.31 18:04:52;Buy;0.01;GBPJPY;186.207;0.01;2024.02.05 07:15:36;187.132;;;6.23
2024.01.31 18:03:07;Buy;0.01;GBPJPY;186.206;0.01;2024.02.05 07:15:34;187.133;;;6.24
2024.01.31 18:03:07;Buy;0.01;GBPJPY;186.206;0.01;2024.02.05 07:15:14;187.134;;;6.25
2024.01.31 18:03:07;Buy;0.01;GBPJPY;186.204;0.01;2024.02.05 07:15:11;187.14;;;6.3
2024.01.31 18:03:07;Buy;0.01;GBPJPY;186.204;0.01;2024.02.05 07:15:08;187.146;;;6.34
2024.01.31 18:03:07;Buy;0.01;GBPJPY;186.201;0.01;2024.02.05 07:15:06;187.148;;;6.38
2024.01.31 18:03:07;Buy;0.01;GBPJPY;186.204;0.01;2024.02.05 07:15:04;187.147;;;6.35
2024.01.30 06:48:08;Sell;0.01;GBPJPY;187.24;0.01;2024.02.05 07:14:58;187.195;;-0.37;0.3
2024.01.30 06:48:06;Sell;0.01;GBPJPY;187.24;0.01;2024.02.05 07:14:55;187.197;;-0.37;0.29
2024.01.30 06:48:07;Sell;0.01;GBPJPY;187.24;0.01;2024.02.05 07:14:53;187.197;;-0.37;0.29
2024.01.30 06:48:07;Sell;0.01;GBPJPY;187.24;0.01;2024.02.05 07:14:51;187.193;;-0.37;0.32
2024.01.30 06:48:05;Sell;0.01;GBPJPY;187.236;0.01;2024.02.05 07:14:48;187.193;;-0.37;0.29
2024.01.31 18:04:55;Buy;0.01;GBPJPY;186.214;0.01;2024.02.02 22:28:25;187.449;;;8.33
2024.01.31 18:04:52;Buy;0.01;GBPJPY;186.204;0.01;2024.02.02 22:28:20;187.446;;;8.37
2024.01.31 18:04:55;Buy;0.01;GBPJPY;186.214;0.01;2024.02.02 22:28:16;187.456;;;8.37
2024.01.30 06:47:19;Sell;0.01;GBPJPY;187.254;0.01;2024.02.02 22:28:12;187.498;;-0.31;-1.65
2024.01.30 06:47:19;Sell;0.01;GBPJPY;187.254;0.01;2024.02.02 22:28:09;187.497;;-0.31;-1.6400000000000001
2024.01.30 06:48:20;Sell;0.01;GBPJPY;187.212;0.01;2024.02.02 22:28:05;187.498;;-0.31;-1.9300000000000002
2024.01.30 06:48:18;Sell;0.01;GBPJPY;187.21;0.01;2024.02.02 07:45:19;186.803;;-0.31;2.7800000000000002
2024.01.30 06:48:19;Sell;0.01;GBPJPY;187.211;0.01;2024.02.02 07:45:16;186.801;;-0.31;2.8
2024.01.30 06:48:19;Sell;0.01;GBPJPY;187.211;0.01;2024.02.02 07:45:14;186.815;;-0.31;2.7
2024.01.30 06:48:20;Sell;0.01;GBPJPY;187.212;0.01;2024.02.02 07:45:11;186.814;;-0.31;2.7199999999999998
2024.01.31 18:24:55;Buy;0.01;GBPJPY;186.184;0.01;2024.02.02 07:45:04;186.771;;;4.01
2024.01.31 18:24:53;Buy;0.01;GBPJPY;186.188;0.01;2024.02.02 07:45:01;186.771;;;3.98
2024.01.31 18:04:57;Buy;0.01;GBPJPY;186.212;0.01;2024.02.02 07:44:58;186.773;;;3.83
2024.01.31 18:05:00;Buy;0.01;GBPJPY;186.216;0.01;2024.02.02 07:44:55;186.773;;;3.8
2024.01.31 18:05:00;Buy;0.01;GBPJPY;186.216;0.01;2024.02.01 20:27:05;186.43;;;1.46
2024.01.31 18:03:09;Buy;0.01;GBPJPY;186.217;0.01;2024.02.01 20:27:02;186.43;;;1.45
2024.01.31 18:03:09;Buy;0.01;GBPJPY;186.218;0.01;2024.02.01 20:26:59;186.425;;;1.41
2024.01.31 18:05:03;Buy;0.01;GBPJPY;186.219;0.01;2024.02.01 20:26:56;186.432;;;1.45
2024.01.30 06:47:15;Sell;0.01;GBPJPY;187.254;0.01;2024.02.01 20:26:46;186.469;;-0.25;5.36
2024.01.30 06:47:15;Sell;0.01;GBPJPY;187.254;0.01;2024.02.01 20:26:43;186.471;;-0.25;5.35
2024.01.30 06:47:15;Sell;0.01;GBPJPY;187.254;0.01;2024.02.01 20:26:40;186.467;;-0.25;5.37
2024.01.30 06:47:15;Sell;0.01;GBPJPY;187.254;0.01;2024.02.01 20:26:37;186.464;;-0.25;5.39
2024.01.30 06:47:13;Sell;0.01;GBPJPY;187.255;0.01;2024.02.01 20:17:15;186.394;;-0.25;5.88
2024.01.30 06:47:14;Sell;0.01;GBPJPY;187.254;0.01;2024.02.01 20:17:12;186.393;;-0.25;5.88
2024.01.30 06:47:14;Sell;0.01;GBPJPY;187.254;0.01;2024.02.01 20:17:09;186.394;;-0.25;5.88
2024.01.30 06:47:14;Sell;0.01;GBPJPY;187.254;0.01;2024.02.01 20:17:06;186.391;;-0.25;5.9
2024.01.30 06:47:14;Sell;0.01;GBPJPY;187.254;0.01;2024.02.01 20:17:03;186.395;;-0.25;5.87
2024.01.31 18:05:02;Buy;0.01;GBPJPY;186.218;0.01;2024.02.01 20:16:54;186.345;;;0.87
2024.01.31 18:03:10;Buy;0.01;GBPJPY;186.218;0.01;2024.02.01 20:16:51;186.352;;;0.92
2024.01.31 18:03:09;Buy;0.01;GBPJPY;186.217;0.01;2024.02.01 20:16:48;186.356;;;0.95
2024.01.31 18:03:10;Buy;0.01;GBPJPY;186.218;0.01;2024.02.01 20:16:46;186.355;;;0.94
2024.01.31 18:03:09;Buy;0.01;GBPJPY;186.223;0.01;2024.02.01 20:16:43;186.355;;;0.9
2024.01.30 06:47:13;Sell;0.01;GBPJPY;187.254;0.01;2024.01.31 23:09:51;186.374;;-0.06;5.99
2024.01.31 18:25:13;Buy;0.01;GBPJPY;186.158;0.01;2024.01.31 23:09:47;186.344;;;1.27
2024.01.31 18:24:40;Buy;0.01;GBPJPY;186.185;0.01;2024.01.31 21:49:38;185.995;;;-1.3
2024.01.31 18:24:40;Buy;0.01;GBPJPY;186.181;0.01;2024.01.31 21:49:36;186.013;;;-1.15
2024.01.31 18:24:41;Buy;0.01;GBPJPY;186.181;0.01;2024.01.31 21:49:33;185.995;;;-1.27
2024.01.31 18:24:45;Buy;0.01;GBPJPY;186.186;0.01;2024.01.31 21:49:31;185.993;;;-1.32
2024.01.30 06:47:14;Sell;0.01;GBPJPY;187.254;0.01;2024.01.31 21:49:25;186.053;;-0.06;8.22
2024.01.30 06:47:13;Sell;0.01;GBPJPY;187.254;0.01;2024.01.31 21:49:22;186.063;;-0.06;8.15
2024.01.30 06:47:13;Sell;0.01;GBPJPY;187.254;0.01;2024.01.31 21:49:19;186.049;;-0.06;8.25
2024.01.30 06:47:51;Sell;0.01;GBPJPY;187.259;0.01;2024.01.31 21:49:17;186.045;;-0.06;8.31
2024.01.30 06:47:55;Sell;0.01;GBPJPY;187.259;0.01;2024.01.31 21:48:41;186.01;;-0.06;8.55
2024.01.30 06:47:52;Sell;0.01;GBPJPY;187.259;0.01;2024.01.31 21:48:38;186.02;;-0.06;8.48
2024.01.31 18:24:45;Buy;0.01;GBPJPY;186.183;0.01;2024.01.31 21:48:32;185.969;;;-1.46
2024.01.31 18:24:45;Buy;0.01;GBPJPY;186.183;0.01;2024.01.31 21:48:29;185.97;;;-1.46
2024.01.31 18:24:54;Buy;0.01;GBPJPY;186.188;0.01;2024.01.31 21:48:21;185.96;;;-1.56
2024.01.31 18:25:05;Buy;0.01;GBPJPY;186.157;0.01;2024.01.31 21:48:17;185.97;;;-1.28
2024.01.30 06:47:13;Sell;0.01;GBPJPY;187.255;0.01;2024.01.31 21:48:12;186.025;;-0.06;8.42
2024.01.30 06:47:12;Sell;0.01;GBPJPY;187.255;0.01;2024.01.31 21:48:10;186.02;;-0.06;8.46
2024.01.31 18:24:57;Buy;0.01;GBPJPY;186.163;0.01;2024.01.31 21:48:05;185.984;;;-1.23
2024.01.31 18:24:58;Buy;0.01;GBPJPY;186.163;0.01;2024.01.31 21:48:01;185.978;;;-1.27
2024.01.30 06:47:13;Sell;0.01;GBPJPY;187.254;0.01;2024.01.31 21:47:54;186.032;;-0.06;8.37
2024.01.30 06:48:11;Sell;0.01;GBPJPY;187.224;0.01;2024.01.31 21:47:52;186.013;;-0.06;8.29
2024.01.31 18:05:00;Buy;0.01;GBPJPY;186.224;0.01;2024.01.31 21:47:40;185.972;;;-1.73
2024.01.31 18:25:00;Buy;0.01;GBPJPY;186.155;0.01;2024.01.31 21:47:35;185.978;;;-1.21
2024.01.31 18:24:58;Buy;0.01;GBPJPY;186.164;0.01;2024.01.31 21:47:32;186.003;;;-1.1
2024.01.31 18:25:12;Buy;0.01;GBPJPY;186.16;0.01;2024.01.31 21:47:28;186.018;;;-0.97
2024.01.30 06:47:12;Sell;0.01;GBPJPY;187.255;0.01;2024.01.31 21:47:04;186.086;;-0.06;8
2024.01.30 06:47:12;Sell;0.01;GBPJPY;187.255;0.01;2024.01.31 21:47:01;186.094;;-0.06;7.95
2024.01.30 06:47:11;Sell;0.01;GBPJPY;187.251;0.01;2024.01.31 21:46:58;186.088;;-0.06;7.96
2024.01.30 06:47:12;Sell;0.01;GBPJPY;187.255;0.01;2024.01.31 21:46:56;186.063;;-0.06;8.16
2024.01.31 21:41:41;Buy;0.01;XAUUSD;2048.55;0.01;2024.01.31 21:44:44;2048.71;;;0.16
2024.01.31 21:41:41;Buy;0.01;XAUUSD;2048.55;0.01;2024.01.31 21:44:39;2048.805;;;0.26
2024.01.31 21:41:42;Buy;0.01;XAUUSD;2048.53;0.01;2024.01.31 21:44:36;2049.11;;;0.58
2024.01.31 21:37:11;Sell;0.01;XAUUSD;2043.47;0.01;2024.01.31 21:37:54;2043.17;;;0.3
2024.01.31 21:37:13;Sell;0.01;XAUUSD;2043.54;0.01;2024.01.31 21:37:48;2042.88;;;0.66
2024.01.31 21:37:13;Sell;0.01;XAUUSD;2043.54;0.01;2024.01.31 21:37:45;2042.84;;;0.7
2024.01.31 21:37:13;Sell;0.01;XAUUSD;2043.39;0.01;2024.01.31 21:37:42;2042.75;;;0.64
2024.01.31 18:25:06;Buy;0.01;GBPJPY;186.157;0.01;2024.01.31 21:36:35;186.227;;;0.48
2024.01.31 18:25:09;Buy;0.01;GBPJPY;186.163;0.01;2024.01.31 21:36:31;186.22;;;0.39
2024.01.31 21:35:24;Buy;0.01;XAUUSD;2046.35;0.01;2024.01.31 21:36:27;2044.12;;;-2.23
2024.01.31 21:35:21;Buy;0.01;XAUUSD;2047.33;0.01;2024.01.31 21:36:24;2044.25;;;-3.08
2024.01.31 21:35:21;Buy;0.01;XAUUSD;2047.38;0.01;2024.01.31 21:36:20;2044.35;;;-3.03
2024.01.30 06:47:07;Sell;0.01;GBPJPY;187.253;0.01;2024.01.31 21:36:18;186.281;;-0.06;6.63
2024.01.31 21:35:21;Buy;0.01;XAUUSD;2047.44;0.01;2024.01.31 21:36:13;2044.34;;;-3.1
2024.01.30 06:47:07;Sell;0.01;GBPJPY;187.251;0.01;2024.01.31 21:36:10;186.267;;-0.06;6.71
2024.01.31 21:35:24;Buy;0.01;XAUUSD;2046.7;0.01;2024.01.31 21:36:06;2043.68;;;-3.02
2024.01.31 21:35:54;Buy;0.01;XAUUSD;2045.5;0.01;2024.01.31 21:36:04;2043.705;;;-1.8
2024.01.31 21:34:27;Buy;0.01;XAUUSD;2044.3;0.01;2024.01.31 21:35:16;2045.65;;;1.35
2024.01.31 21:34:28;Buy;0.01;XAUUSD;2044.38;0.01;2024.01.31 21:35:12;2045.41;;;1.03
2024.01.31 21:34:28;Buy;0.01;XAUUSD;2044.25;0.01;2024.01.31 21:35:08;2044.41;;;0.16
2024.01.31 21:34:51;Buy;0.01;XAUUSD;2043.92;0.01;2024.01.31 21:35:03;2044.37;;;0.45
2024.01.31 21:34:51;Buy;0.01;XAUUSD;2043.92;0.01;2024.01.31 21:34:59;2044.39;;;0.47
2024.01.31 18:24:46;Buy;0.01;GBPJPY;186.184;0.01;2024.01.31 21:30:00;186.192;;;0.05
2024.01.31 18:24:46;Buy;0.01;GBPJPY;186.183;0.01;2024.01.31 21:29:56;186.206;;;0.16
2024.01.31 18:25:01;Buy;0.01;GBPJPY;186.154;0.01;2024.01.31 21:29:50;186.211;;;0.39
2024.01.31 18:24:53;Buy;0.01;GBPJPY;186.188;0.01;2024.01.31 21:29:43;186.195;;;0.05
2024.01.30 06:47:11;Sell;0.01;GBPJPY;187.256;0.01;2024.01.31 21:29:36;186.232;;-0.06;6.98
2024.01.30 06:47:56;Sell;0.01;GBPJPY;187.259;0.01;2024.01.31 21:29:34;186.227;;-0.06;7.04
2024.01.30 06:47:11;Sell;0.01;GBPJPY;187.256;0.01;2024.01.31 21:29:31;186.236;;-0.06;6.96
2024.01.30 06:47:53;Sell;0.01;GBPJPY;187.259;0.01;2024.01.31 21:29:28;186.231;;-0.06;7.01
2024.01.30 06:47:55;Sell;0.01;GBPJPY;187.259;0.01;2024.01.31 18:30:41;186.014;;-0.06;8.51
2024.01.30 06:47:57;Sell;0.01;GBPJPY;187.257;0.01;2024.01.31 18:30:39;186.017;;-0.06;8.48
2024.01.30 06:47:57;Sell;0.01;GBPJPY;187.257;0.01;2024.01.31 18:30:35;186.034;;-0.06;8.36
2024.01.31 18:24:45;Buy;0.01;GBPJPY;186.183;0.01;2024.01.31 18:30:33;185.989;;;-1.33
2024.01.31 18:25:00;Buy;0.01;GBPJPY;186.164;0.01;2024.01.31 18:30:27;185.988;;;-1.2
2024.01.30 06:47:54;Sell;0.01;GBPJPY;187.259;0.01;2024.01.31 18:30:04;186.023;;-0.06;8.45
2024.01.30 06:47:54;Sell;0.01;GBPJPY;187.259;0.01;2024.01.31 18:30:02;186.034;;-0.06;8.37
2024.01.30 06:47:53;Sell;0.01;GBPJPY;187.259;0.01;2024.01.31 18:29:59;186.035;;-0.06;8.37
2024.01.31 18:25:09;Buy;0.01;GBPJPY;186.163;0.01;2024.01.31 18:29:55;185.993;;;-1.16
2024.01.31 18:03:06;Buy;0.01;GBPJPY;186.179;0.01;2024.01.31 18:29:51;185.994;;;-1.26
2024.01.31 18:03:06;Buy;0.01;GBPJPY;186.183;0.01;2024.01.31 18:29:42;185.995;;;-1.28
2024.01.31 18:29:16;Balance;;;;;;;;;-400
2024.01.31 18:02:52;Buy;0.05;GBPJPY;186.18;0.05;2024.01.31 18:05:32;186.189;;;0.31
2024.01.31 18:04:52;Buy;0.01;GBPJPY;186.197;0.01;2024.01.31 18:05:17;186.182;;;-0.1
2024.01.31 18:03:06;Buy;0.01;GBPJPY;186.198;0.01;2024.01.31 18:04:36;186.178;;;-0.14
2024.01.31 18:02:51;Buy;0.05;GBPJPY;186.172;0.05;2024.01.31 18:04:29;186.179;;;0.24
2024.01.31 18:02:52;Buy;0.05;GBPJPY;186.177;0.05;2024.01.31 18:04:17;186.187;;;0.34
2024.01.31 18:02:52;Buy;0.05;GBPJPY;186.172;0.05;2024.01.31 18:03:56;186.192;;;0.68
2024.01.31 18:02:52;Buy;0.05;GBPJPY;186.175;0.05;2024.01.31 18:03:40;186.214;;;1.33
2024.01.31 18:02:52;Buy;0.05;GBPJPY;186.178;0.05;2024.01.31 18:03:32;186.19;;;0.41
2024.01.31 18:03:06;Buy;0.01;GBPJPY;186.183;0.01;2024.01.31 18:03:24;186.178;;;-0.03
2024.01.30 06:47:50;Sell;0.01;GBPJPY;187.259;0.01;2024.01.31 17:49:25;186.45;;-0.06;5.53
2024.01.30 06:47:51;Sell;0.01;GBPJPY;187.259;0.01;2024.01.31 17:49:21;186.453;;-0.06;5.51
2023.11.23 12:11:29;Sell;0.01;GBPUSD;1.25559;0.01;2024.01.08 20:46:13;1.27473;;0.38;-19.14
2023.11.23 12:11:24;Sell;0.01;GBPUSD;1.25558;0.01;2024.01.08 20:46:07;1.27468;;0.38;-19.1
2023.11.20 07:34:00;Buy;0.01;GBPUSD;1.2488;0.01;2024.01.08 20:45:58;1.27447;;-3.92;25.67
2023.11.20 07:34:01;Buy;0.01;GBPUSD;1.2488;0.01;2024.01.08 20:45:51;1.27447;;-3.92;25.67
2023.11.20 07:34:04;Buy;0.01;GBPUSD;1.2488;0.01;2024.01.08 20:45:48;1.27446;;-3.92;25.66
2023.11.20 07:34:12;Buy;0.01;GBPUSD;1.24884;0.01;2024.01.08 20:45:44;1.27446;;-3.92;25.62
2023.11.23 12:11:23;Sell;0.01;GBPUSD;1.25558;0.01;2024.01.08 20:45:42;1.27468;;0.38;-19.1
2023.11.23 12:11:22;Sell;0.01;GBPUSD;1.25563;0.01;2024.01.08 20:45:39;1.27465;;0.38;-19.02
2023.11.20 07:34:12;Buy;0.01;GBPUSD;1.24884;0.01;2024.01.08 20:45:33;1.27441;;-3.92;25.57
2023.11.20 07:34:12;Buy;0.01;GBPUSD;1.24884;0.01;2024.01.08 20:45:31;1.27441;;-3.92;25.57
2023.11.23 12:11:20;Sell;0.01;GBPUSD;1.25559;0.01;2024.01.08 20:45:29;1.27464;;0.38;-19.05
2023.11.23 12:11:20;Sell;0.01;GBPUSD;1.25558;0.01;2024.01.08 20:45:21;1.27461;;0.38;-19.03
2023.11.23 12:11:23;Sell;0.01;GBPUSD;1.25559;0.01;2024.01.08 13:55:14;1.26982;;0.38;-14.23
2023.11.23 12:11:17;Sell;0.01;GBPUSD;1.25558;0.01;2024.01.08 13:55:10;1.26984;;0.38;-14.26
2023.11.20 07:34:10;Buy;0.01;GBPUSD;1.24882;0.01;2024.01.08 13:55:07;1.26963;;-3.92;20.81
2023.11.20 07:34:10;Buy;0.01;GBPUSD;1.24882;0.01;2024.01.08 13:55:04;1.2696;;-3.92;20.78
2023.11.20 07:34:14;Buy;0.01;GBPUSD;1.2488299999999999;0.01;2024.01.03 20:15:05;1.26499;;-3.52;16.16
2023.11.20 07:34:14;Buy;0.01;GBPUSD;1.2488299999999999;0.01;2024.01.03 20:15:03;1.26498;;-3.52;16.15
2023.11.23 12:11:19;Sell;0.01;GBPUSD;1.25558;0.01;2024.01.03 20:15:01;1.26522;;0.34;-9.64
2023.11.23 12:11:20;Sell;0.01;GBPUSD;1.25558;0.01;2024.01.03 20:14:58;1.26522;;0.34;-9.64
2023.11.20 07:34:14;Buy;0.01;GBPUSD;1.2488299999999999;0.01;2024.01.03 20:14:55;1.26502;;-3.52;16.19
2023.11.20 07:34:13;Buy;0.01;GBPUSD;1.2488299999999999;0.01;2024.01.03 20:14:53;1.26502;;-3.52;16.19
2023.11.23 12:11:20;Sell;0.01;GBPUSD;1.25558;0.01;2024.01.03 20:14:51;1.26522;;0.34;-9.64
2023.11.23 12:11:20;Sell;0.01;GBPUSD;1.25558;0.01;2024.01.03 20:14:48;1.26528;;0.34;-9.7
2023.11.23 12:11:20;Sell;0.01;GBPUSD;1.25558;0.01;2023.12.28 15:44:26;1.27644;;0.3;-20.86
2023.11.20 07:34:09;Buy;0.01;GBPUSD;1.2488299999999999;0.01;2023.12.28 15:44:23;1.27622;;-3.2;27.39
2023.11.23 12:11:21;Sell;0.01;GBPUSD;1.25558;0.01;2023.12.28 15:43:49;1.27676;;0.3;-21.18
2023.11.20 07:34:10;Buy;0.01;GBPUSD;1.24882;0.01;2023.12.28 15:43:46;1.27649;;-3.2;27.67
2023.11.23 12:11:21;Sell;0.01;GBPUSD;1.25558;0.01;2023.12.26 12:31:45;1.26923;;0.27;-13.65
2023.11.23 12:11:22;Sell;0.01;GBPUSD;1.25558;0.01;2023.12.26 12:31:42;1.26923;;0.27;-13.65
2023.11.20 07:34:05;Buy;0.01;GBPUSD;1.2488;0.01;2023.12.26 12:31:39;1.26895;;-2.88;20.15
2023.11.20 07:34:01;Buy;0.01;GBPUSD;1.2488;0.01;2023.12.26 12:31:35;1.26899;;-2.88;20.19
2023.11.23 12:11:22;Sell;0.01;GBPUSD;1.25558;0.01;2023.12.26 12:31:32;1.26926;;0.27;-13.68
2023.11.23 12:11:23;Sell;0.01;GBPUSD;1.25558;0.01;2023.12.26 12:31:29;1.2692999999999999;;0.27;-13.72
2023.11.20 07:34:05;Buy;0.01;GBPUSD;1.2488;0.01;2023.12.26 12:31:26;1.26909;;-2.88;20.29
2023.11.20 07:34:05;Buy;0.01;GBPUSD;1.2488;0.01;2023.12.26 12:31:23;1.26909;;-2.88;20.29
2023.11.20 07:34:03;Buy;0.01;GBPUSD;1.2488;0.01;2023.12.26 12:31:20;1.2691;;-2.88;20.3
2023.11.20 07:34:04;Buy;0.01;GBPUSD;1.2488;0.01;2023.12.26 12:31:18;1.26909;;-2.88;20.29
2023.11.23 12:11:21;Sell;0.01;GBPUSD;1.25559;0.01;2023.12.26 12:31:15;1.26942;;0.27;-13.83
2023.11.23 12:11:17;Sell;0.01;GBPUSD;1.25558;0.01;2023.12.26 12:31:11;1.26943;;0.27;-13.85
2023.11.20 07:34:05;Buy;0.01;GBPUSD;1.2488;0.01;2023.12.19 13:55:17;1.27043;;-2.32;21.63
2023.11.23 12:11:22;Sell;0.01;GBPUSD;1.25565;0.01;2023.12.19 13:55:14;1.27068;;0.21;-15.03
2023.11.23 12:11:28;Sell;0.01;GBPUSD;1.25558;0.01;2023.12.18 18:07:43;1.26489;;0.2;-9.31
2023.11.23 12:11:25;Sell;0.01;GBPUSD;1.25558;0.01;2023.12.18 18:07:39;1.26489;;0.2;-9.31
2023.11.23 14:38:30;Sell;0.01;GBPUSD;1.25442;0.01;2023.12.18 18:07:36;1.26489;;0.2;-10.47
2023.11.23 12:11:24;Sell;0.01;GBPUSD;1.25558;0.01;2023.12.18 18:06:32;1.26491;;0.2;-9.33
2023.11.23 12:11:25;Sell;0.01;GBPUSD;1.25557;0.01;2023.12.18 18:06:28;1.26499;;0.2;-9.42
2023.11.20 07:34:05;Buy;0.01;GBPUSD;1.2488;0.01;2023.12.18 18:06:25;1.26475;;-2.24;15.95
2023.11.20 07:34:04;Buy;0.01;GBPUSD;1.2488;0.01;2023.12.18 18:06:23;1.26468;;-2.24;15.88
2023.11.23 12:11:21;Sell;0.01;GBPUSD;1.25559;0.01;2023.12.15 09:56:59;1.27688;;0.19;-21.29
2023.11.20 07:34:03;Buy;0.01;GBPUSD;1.2488;0.01;2023.12.15 09:56:55;1.27663;;-2.16;27.83
2023.11.23 12:11:19;Sell;0.01;GBPUSD;1.25558;0.01;2023.12.11 09:23:00;1.25455;;0.14;1.03
2023.11.23 12:11:18;Sell;0.01;GBPUSD;1.25558;0.01;2023.12.11 09:22:58;1.2545600000000001;;0.14;1.02
2023.11.23 12:11:18;Sell;0.01;GBPUSD;1.25558;0.01;2023.12.11 09:22:56;1.2545600000000001;;0.14;1.02
2023.11.23 12:11:19;Sell;0.01;GBPUSD;1.25558;0.01;2023.12.11 09:22:54;1.25454;;0.14;1.04
2023.11.20 07:34:03;Buy;0.01;GBPUSD;1.2488;0.01;2023.12.11 09:22:49;1.25435;;-1.6800000000000002;5.55
2023.11.20 07:34:03;Buy;0.01;GBPUSD;1.2488;0.01;2023.12.11 09:22:47;1.25434;;-1.6800000000000002;5.54
2023.11.20 07:34:03;Buy;0.01;GBPUSD;1.2488;0.01;2023.12.11 09:22:43;1.25436;;-1.6800000000000002;5.5600000000000005
2023.11.20 07:34:04;Buy;0.01;GBPUSD;1.2488;0.01;2023.12.11 09:22:41;1.25435;;-1.6800000000000002;5.55
2023.11.23 12:11:24;Sell;0.01;GBPUSD;1.25557;0.01;2023.12.11 09:22:34;1.25454;;0.14;1.03
2023.11.23 12:11:24;Sell;0.01;GBPUSD;1.25558;0.01;2023.12.11 09:22:32;1.25454;;0.14;1.04
2023.11.23 12:11:24;Sell;0.01;GBPUSD;1.25558;0.01;2023.12.11 09:22:30;1.25464;;0.14;0.94
2023.11.23 12:11:25;Sell;0.01;GBPUSD;1.25558;0.01;2023.12.11 09:22:27;1.2546599999999999;;0.14;0.92
2023.11.20 07:34:03;Buy;0.01;GBPUSD;1.2488;0.01;2023.12.11 09:22:19;1.25444;;-1.6800000000000002;5.64
2023.11.20 07:34:02;Buy;0.01;GBPUSD;1.2488;0.01;2023.12.11 09:22:16;1.25444;;-1.6800000000000002;5.64
2023.11.20 07:34:02;Buy;0.01;GBPUSD;1.2488;0.01;2023.12.11 09:22:14;1.25444;;-1.6800000000000002;5.64
2023.11.20 07:34:02;Buy;0.01;GBPUSD;1.2488;0.01;2023.12.11 09:22:12;1.25442;;-1.6800000000000002;5.62
2023.11.23 12:11:28;Sell;0.01;GBPUSD;1.25558;0.01;2023.12.05 20:27:27;1.2588599999999999;;0.09;-3.2800000000000002
2023.11.23 14:38:41;Sell;0.01;GBPUSD;1.2544;0.01;2023.12.05 20:27:25;1.25885;;0.09;-4.45
2023.11.20 07:34:01;Buy;0.01;GBPUSD;1.2488;0.01;2023.12.05 20:27:21;1.25861;;-1.2;9.81
2023.11.20 07:34:02;Buy;0.01;GBPUSD;1.2488;0.01;2023.12.05 20:27:18;1.25861;;-1.2;9.81
2023.11.20 07:34:02;Buy;0.01;GBPUSD;1.2488;0.01;2023.12.05 20:27:16;1.25861;;-1.2;9.81
2023.11.23 12:11:23;Sell;0.01;GBPUSD;1.25559;0.01;2023.12.01 21:07:21;1.27102;;0.07;-15.43
2023.11.23 12:11:21;Sell;0.01;GBPUSD;1.25558;0.01;2023.12.01 21:07:17;1.271;;0.07;-15.42
2023.11.20 07:34:01;Buy;0.01;GBPUSD;1.2488;0.01;2023.12.01 21:07:12;1.27073;;-1.04;21.93
2023.11.20 07:34:01;Buy;0.01;GBPUSD;1.2488;0.01;2023.12.01 21:07:10;1.2707899999999999;;-1.04;21.99
2023.11.20 07:34:10;Buy;0.01;GBPUSD;1.24884;0.01;2023.12.01 07:36:32;1.2642;;-1.04;15.36
2023.11.23 12:11:18;Sell;0.01;GBPUSD;1.25558;0.01;2023.12.01 07:36:29;1.26447;;0.07;-8.89
2023.11.23 12:11:23;Sell;0.01;GBPUSD;1.25557;0.01;2023.11.24 17:08:24;1.26106;;0.01;-5.49
2023.11.23 14:38:30;Sell;0.01;GBPUSD;1.25442;0.01;2023.11.24 17:08:13;1.26085;;0.01;-6.43
2023.11.20 07:34:05;Buy;0.01;GBPUSD;1.2488;0.01;2023.11.24 17:08:09;1.26063;;-0.48;11.83
2023.11.20 07:34:06;Buy;0.01;GBPUSD;1.2488;0.01;2023.11.24 17:08:04;1.2606;;-0.48;11.8
2023.11.20 07:34:06;Buy;0.01;GBPUSD;1.2488;0.01;2023.11.24 17:07:59;1.26065;;-0.48;11.85
2023.11.20 07:34:01;Buy;0.01;GBPUSD;1.2488;0.01;2023.11.24 17:07:54;1.26064;;-0.48;11.84
2023.11.23 14:38:42;Sell;0.01;GBPUSD;1.25443;0.01;2023.11.24 17:07:48;1.26084;;0.01;-6.41
2023.11.23 14:38:42;Sell;0.01;GBPUSD;1.25443;0.01;2023.11.24 17:07:44;1.26087;;0.01;-6.44
2023.11.20 07:34:10;Buy;0.01;GBPUSD;1.24884;0.01;2023.11.24 14:05:45;1.2566;;-0.48;7.76
2023.11.20 07:34:10;Buy;0.01;GBPUSD;1.24882;0.01;2023.11.24 14:05:40;1.25662;;-0.48;7.8
2023.11.20 07:34:06;Buy;0.01;GBPUSD;1.2488;0.01;2023.11.24 14:05:35;1.2566;;-0.48;7.8
2023.11.23 12:11:29;Sell;0.01;GBPUSD;1.25558;0.01;2023.11.24 14:05:29;1.24878;;-0.47;6.8
2023.11.20 07:33:58;Buy;0.01;GBPUSD;1.24878;0.01;2023.11.24 14:05:29;1.25558;;;0
2023.11.23 12:11:29;Sell;0.01;GBPUSD;1.25558;0.01;2023.11.24 14:05:27;1.25678;;0.01;-1.2
