Time;Type;Volume;Symbol;Price;Volume;Time;Price;Commission;Swap;Profit
2022.12.05 09:18:59;Buy;0.01;GBPJPY;166.244;0.01;2022.12.06 01:03:07;166.8;;0.02;4.06
2022.12.05 09:18:09;Buy;0.01;GBPJPY;166.261;0.01;2022.12.06 01:03:07;166.8;;0.02;3.94
2022.12.01 15:04:51;Buy;0.01;GBPJPY;166.071;0.01;2022.12.06 01:03:07;166.8;;0.06;5.33
2022.12.01 12:39:05;Buy;0.01;GBPJPY;165.656;0.01;2022.12.06 01:03:07;166.8;;0.06;8.36
2022.12.01 12:38:21;Buy;0.01;GBPJPY;165.651;0.01;2022.12.06 01:03:07;166.8;;0.06;8.4
2022.11.24 18:12:48;Buy;0.01;NZDUSD;0.62696;0.01;2022.12.01 12:30:59;0.63477;;-0.08;7.8100000000000005
2022.11.25 16:20:19;Sell;0.01;EURUSD;1.0359099999999999;0.01;2022.11.29 20:24:48;1.0336;;;2.31
2022.11.25 16:21:30;Sell;0.01;NZDUSD;0.62203;0.01;2022.11.29 20:24:46;0.62006;;-0.06;1.97
2022.11.24 18:03:21;Buy;0.01;EURUSD;1.04143;0.01;2022.11.28 13:20:36;1.04839;;-0.24;6.96
2022.11.25 13:13:43;Sell;0.01;NZDUSD;0.62318;0.01;2022.11.25 16:21:30;0.62218;;;1
2022.11.25 14:54:04;Sell;0.01;EURUSD;1.0386;0.01;2022.11.25 16:18:51;1.03561;;;2.99
2022.11.24 18:03:21;Sell;0.01;EURUSD;1.04123;0.01;2022.11.25 14:54:02;1.03876;;;2.4699999999999998
2022.11.24 18:13:33;Sell;0.01;NZDUSD;0.62667;0.01;2022.11.25 13:13:42;0.62339;;-0.03;3.2800000000000002
2022.11.24 17:55:13;Buy;0.01;USDCHF;0.9436;0.01;2022.11.24 17:56:37;0.94336;;;-0.25
2022.10.04 19:17:06;Sell;0.01;GBPUSD;1.1475;0.01;2022.10.06 18:09:07;1.11766;;-0.12;29.84
2022.10.04 09:19:13;Buy;0.01;GBPUSD;1.13592;0.01;2022.10.06 18:09:07;1.11731;;-0.23;-18.61
2022.10.03 10:10:32;Buy;0.01;NZDUSD;0.56386;0.01;2022.10.04 19:37:38;0.57455;;-0.01;10.69
2022.09.28 10:14:54;Sell;0.01;NZDUSD;0.55702;0.01;2022.10.04 19:36:35;0.57451;;-0.19;-17.49
2022.10.04 09:19:51;Buy;0.01;GBPUSD;1.13553;0.01;2022.10.04 19:36:08;1.14849;;;12.96
2022.10.04 19:17:06;Sell;0.01;GBPUSD;1.1475;0.01;2022.10.04 19:35:58;1.14869;;;-1.19
2022.10.04 19:17:06;Sell;0.01;GBPUSD;1.1475;0.01;2022.10.04 19:35:09;1.14861;;;-1.11
2022.10.04 09:19:12;Buy;0.01;GBPUSD;1.1360000000000001;0.01;2022.10.04 19:35:02;1.14798;;;11.98
2022.10.04 09:19:52;Buy;0.01;GBPUSD;1.13561;0.01;2022.10.04 19:15:45;1.14748;;;11.87
2022.10.04 09:19:09;Buy;0.01;GBPUSD;1.13595;0.01;2022.10.04 19:15:45;1.14748;;;11.53
2022.10.04 09:15:49;Buy;0.01;GBPUSD;1.1360999999999999;0.01;2022.10.04 19:15:45;1.14748;;;11.38
2022.10.04 09:12:46;Buy;0.01;GBPUSD;1.13556;0.01;2022.10.04 09:15:22;1.13579;;;0.23
2022.09.30 09:04:23;Buy;0.01;NZDUSD;0.57286;0.01;2022.10.03 10:10:13;0.5637;;-0.01;-9.16
2022.09.29 04:29:04;Buy;0.01;NZDUSD;0.57073;0.01;2022.09.30 09:04:22;0.57271;;-0.01;1.98
2022.09.28 13:49:37;Buy;0.01;NZDUSD;0.56295;0.01;2022.09.29 04:29:04;0.57054;;-0.04;7.59
2022.09.28 10:46:15;Buy;0.01;NZDUSD;0.55935;0.01;2022.09.28 13:49:37;0.56282;;;3.4699999999999998
2022.09.28 10:14:54;Buy;0.01;NZDUSD;0.55719;0.01;2022.09.28 10:46:15;0.55918;;;1.99
2022.09.28 10:12:22;Sell;0.01;NZDUSD;0.55747;0.01;2022.09.28 10:14:54;0.55719;;;0.28
2022.09.28 10:13:22;Buy;0.01;NZDUSD;0.55741;0.01;2022.09.28 10:14:53;0.55699;;;-0.42
2022.09.28 10:12:22;Buy;0.01;GBPUSD;1.06691;0.01;2022.09.28 10:13:11;1.06617;;;-0.74
2022.09.22 09:13:28;Sell;0.01;GBPUSD;1.12319;0.01;2022.09.22 16:19:50;1.1295;;;-6.31
2022.09.22 11:15:09;Buy;0.01;GBPUSD;1.1304400000000001;0.01;2022.09.22 16:19:49;1.1293;;;-1.1400000000000001
2022.09.22 10:47:32;Buy;0.01;GBPUSD;1.12689;0.01;2022.09.22 11:15:08;1.13019;;;3.3
2022.09.22 09:12:24;Buy;0.01;GBPUSD;1.12374;0.01;2022.09.22 10:47:32;1.12666;;;2.92
2022.09.19 16:11:47;Balance;;;;;;;;;84
